X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-76.99378204,38.93013932,89513,Ward 5,"3250 9th Street Northeast, Washington, District of Columbia 20017",3250 9th Street NE,Pipeline,DHCD OP,6,38.93013153,-76.99377976,0,0,6,0,0,23-04,314601,400539.34,140250.17,3250 9TH STREET NE,2024/02/05 05:00:27+00
-76.99527342,38.89997462,89514,Ward 6,"777 H Street Northeast, Washington, District of Columbia 20002",777 H Street NE,Pipeline,DHCD OP,6,38.89996716,-76.99527114,0,0,6,0,0,23-05,77439,400410.2,136901.63,777 H STREET NE,2024/02/05 05:00:27+00
-76.97895885,38.8479593,89515,Ward 8,"1804 Alabama Avenue Southeast, Washington, District of Columbia 20020",Henson Ridge Rental Phase I - Rehab,Pipeline,DCHA DCHFA,124,38.84795152,-76.97895657,68,0,56,0,0,,277969,401826.72,131127.74,1804 ALABAMA AVENUE SE,2024/02/05 05:00:27+00
-77.03191845,38.92733399,89516,Ward 1,"1314 Columbia Road Northwest, Washington, District of Columbia 20009",Columbia Heights Village Preservation,Pipeline,DCHFA,406,38.92732653,-77.03191615,0,0,406,0,0,,298384,397232.53,139939.22,1314 COLUMBIA ROAD NW,2024/02/05 05:00:27+00
-76.9815273,38.92140536,89517,Ward 5,"1621 Montana Avenue Northeast, Washington, District of Columbia 20018",MELVO (Montana Five),Pipeline,DCHA DCHFA,138,38.9213979,-76.98152502,138,0,0,0,0,,290550,401602.11,139280.77,1621 MONTANA AVENUE NE,2024/02/05 05:00:27+00
-76.96970207,38.8735983,89518,Ward 7,"2510 Pennsylvania Avenue Southeast, Washington, District of Columbia 20020",Hillcrest Affordable Assisted Living Facility (AALF),Pipeline,DCHFA,100,38.87359085,-76.96969979,0,0,100,0,0,,46409,402629.33,133974.08,2510 PENNSYLVANIA AVENUE SE,2024/02/05 05:00:27+00
-77.00829374,38.905198,89519,Ward 6,"1133 North Capitol Street Northeast, Washington, District of Columbia 20002",DCHA Headquarters - Phase 2,Pipeline,DCHA,72,38.90519022,-77.00829145,36,0,36,0,0,,149791,399280.82,137481.49,1133 NORTH CAPITOL STREET NE,2024/02/05 05:00:27+00
-77.00829374,38.905198,89520,Ward 6,"1133 North Capitol Street Northeast, Washington, District of Columbia 20002",DCHA Headquarters - Phase 3,Pipeline,DCHA,76,38.90519022,-77.00829145,38,0,38,0,0,,149791,399280.82,137481.49,1133 NORTH CAPITOL STREET NE,2024/02/05 05:00:27+00
-76.99132827,38.92251137,89521,Ward 5,"1005 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1005 Rhode Island Ave NE,Pipeline,DHCD,1,38.92250391,-76.99132599,0,0,0,1,0,,76346,400752.18,139403.42,1005 RHODE ISLAND AVENUE NE,2024/02/05 05:00:27+00
-77.02364804,38.92935103,89522,Ward 1,"3106 Georgia Avenue Northwest, Washington, District of Columbia 20010",3106 Georgia Ave NW,Pipeline,DHCD,1,38.92934357,-77.02364575,0,0,0,1,0,,232892,397949.72,140162.91,3106 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-77.0349488,38.9137792,89523,Ward 2,"1732 15th Street Northwest, Washington, District of Columbia 20009",Capitol Rose,Completed 2015 to Date,DHCD,13,38.91377141,-77.03494651,0,0,13,0,0,,332319,396969.19,138434.62,1732 15TH STREET NW,2024/02/05 05:00:27+00
-77.02555975,38.94064073,89524,Ward 4,"4036 Georgia Avenue Northwest, Washington, District of Columbia 20011",4036 Georgia Ave NW,Under Construction,DHCD,2,38.94063294,-77.02555746,0,1,1,0,0,,300491,397784.31,141416.21,4036 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-76.97405863,38.87153912,89525,Ward 8,"2215 Minnesota Avenue Southeast, Washington, District of Columbia 20020",2215 Minnesota Ave SE,Completed 2015 to Date,DHCD,2,38.87153168,-76.97405636,0,0,2,0,0,,50278,402251.35,133745.38,2215 MINNESOTA AVENUE SE,2024/02/05 05:00:27+00
-77.02234837,38.92558247,89526,Ward 1,"654 Girard Street Northwest, Washington, District of Columbia 20001",Howard Manor Renovation,Under Construction,Amazon Housing Equity Fund,80,38.92557468,-77.02234608,0,0,80,0,0,,229520,398062.31,139744.54,654 GIRARD STREET NW,2024/02/05 05:00:27+00
-76.95988372,38.87024232,89527,Ward 7,"1550 Branch Avenue Southeast, Washington, District of Columbia 20020",Residences at Penn Branch (Shops at Penn Branch Multifamily),Pipeline,DCHFA Amazon Housing Equity Fund,170,38.87023454,-76.95988145,10,0,104,56,0,,337832,403481.49,133601.87,1550 BRANCH AVENUE SE,2024/02/05 05:00:27+00
-76.97447844,38.90408334,89528,Ward 5,"2026 Maryland Avenue Northeast, Washington, District of Columbia 20002",Carver Terrace Preservation,Pipeline,DCHFA Amazon Housing Equity Fund,312,38.90407589,-76.97447616,0,0,312,0,0,,52408,402213.91,137358.03,2026 MARYLAND AVENUE NE,2024/02/05 05:00:27+00
-76.9133699,38.8951115,89529,Ward 7,"415 61st Street Northeast, Washington, District of Columbia 20019",SOME Scattered Site IV - Deanwood,Pipeline,CDFI Fund,154,38.89510404,-76.91336764,0,0,154,0,0,,26028,407515.34,136365.34,415 61ST STREET NE,2024/02/05 05:00:27+00
-76.98929491,38.88220881,89530,Ward 6,"1220 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",The Rushmore (HANTA),Under Construction,DHCD,32,38.88220102,-76.98929263,0,0,0,32,0,,314729,400929.03,134929.53,1220 PENNSYLVANIA AVENUE SE,2024/02/05 05:00:27+00
-76.98015346,38.89805965,89531,Ward 7,"1661 Gales Street Northeast, Washington, District of Columbia 20002",Gales Street HIP,Completed 2015 to Date,DCHFA,0,38.89805186,-76.98015118,0,0,0,0,2,,286390,401721.81,136689.23,1661 GALES STREET NE,2024/02/05 05:00:27+00
-76.98955411,38.85708934,89532,Ward 8,"2629 Douglas Road Southeast, Washington, District of Columbia 20020",Washington View Apartments,Completed 2015 to Date,Amazon Housing Equity Fund,353,38.85708156,-76.98955183,0,176,88,89,0,,287155,400906.86,132141.08,2629 DOUGLASS ROAD SE,2024/02/05 05:00:27+00
-76.93076772,38.909291,89533,Ward 7,"1430 Eastern Avenue Northeast, Washington, District of Columbia 20019",1430 Eastern Avenue NE,Pipeline,DHCD,1,38.90928354,-76.93076545,0,1,0,0,0,,305782,406004.89,137938.09,1430 EASTERN AVENUE NE,2024/02/05 05:00:27+00
-76.92475461,38.90351716,89534,Ward 7,"945 52nd Street Northeast, Washington, District of Columbia 20019",945 52nd  Street NE,Pipeline,DHCD,2,38.90350937,-76.92475235,0,0,0,2,0,,82861,406526.95,137297.56,945 52ND STREET NE,2024/02/05 05:00:27+00
-77.02996439,38.93591024,89535,Ward 1,"3646 13th Street Northwest, Washington, District of Columbia 20010",3646 13th Street Northwest,Pipeline,DHCD,1,38.93590278,-77.0299621,0,0,0,1,0,,230330,397402.28,140891.2,3646 13TH STREET NW,2024/02/05 05:00:27+00
-76.97944361,38.92714097,89536,Ward 5,"1731 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1731 Rhode Island Avenue NE,Pipeline,DHCD,5,38.92713318,-76.97944133,0,0,5,0,0,,56846,401782.66,139917.51,1731 RHODE ISLAND AVENUE NE,2024/02/05 05:00:27+00
-76.99372719,38.93615254,89537,Ward 5,"3726 10th Street Northeast, Washington, District of Columbia 20017",Brookland Lanes,Pipeline,,32,38.93614475,-76.99372491,0,0,32,0,0,23-15,31296,400544.05,140917.69,3726 10TH STREET NE,2024/02/05 05:00:27+00
-76.97895585,38.92848448,89538,Ward 5,"1800 Hamlin Street Northeast, Washington, District of Columbia 20018",Pleasant Grove Baptist Church Development,Pipeline,,70,38.92847668,-76.97895357,0,70,0,0,0,23-18,56145,401824.92,140066.66,1800 HAMLIN STREET NE,2024/02/05 05:00:27+00
-77.0178427,38.97723471,89539,Ward 4,"7050 Eastern Avenue Northwest, Washington, District of Columbia 20012",Elm Gardens Redevelopment,Pipeline,OP,80,38.97722724,-77.0178404,8,54,0,18,0,23-19,245138,398454.13,145478.32,7050 EASTERN AVENUE NW,2024/02/05 05:00:27+00
-77.00677703,38.91310031,89540,Ward 5,"1708 1st Street Northeast, Washington, District of Columbia 20002",Eckington Mews PUD,Pipeline,OP,4,38.91309286,-77.00677475,0,0,0,4,0,23-24,57796,399412.44,138358.7,1708 1ST STREET NE,2024/02/05 05:00:27+00
-77.03696464,38.91149082,89541,Ward 2,"1610 16th Street Northwest, Washington, District of Columbia 20009",Ravenel - Amazon Acquisition,Completed 2015 to Date,Amazon Housing Equity Fund,63,38.91148336,-77.03696234,0,0,31,32,0,,243308,396794.26,138180.66,1610 16TH STREET NW,2024/02/05 05:00:27+00
-77.03574405,38.92434798,89542,Ward 1,"2637 16th Street Northwest, Washington, District of Columbia 20009",Park Meridian - Amazon Acquisition,Completed 2015 to Date,Amazon Housing Equity Fund,77,38.92434052,-77.03574176,0,0,27,50,0,,235840,396900.68,139607.87,2637 16TH STREET NW,2024/02/05 05:00:27+00
-77.03910202,38.93304713,89543,Ward 1,"1701 Park Road Northwest, Washington, District of Columbia 20010",Park Regent - Amazon Acquisition,Completed 2015 to Date,Amazon Housing Equity Fund,96,38.93303967,-77.03909972,0,0,33,63,0,,233668,396609.91,140573.67,1701 PARK ROAD NW,2024/02/05 05:00:27+00
-76.99751741,38.85940882,89544,Ward 8,"1286 Eaton Road Southeast, Washington, District of Columbia 20020",Barry Farm Flats,Pipeline,DMPED DCHFA,98,38.85940104,-76.99751513,11,31,41,15,0,,149887,400215.67,132398.51,1286 EATON ROAD SE,2024/02/05 05:00:27+00
-76.99972574,38.95453574,89545,Ward 5,"5300 South Dakota Avenue Northeast, Washington, District of Columbia 20011",Art Place at Fort Totten Phase 2 (IZ and ADUs),Under Construction,DHCD,33,38.95452794,-76.99972346,0,0,33,0,0,,320261,400023.97,142958.37,5300 SOUTH DAKOTA AVENUE NE,2024/02/05 05:00:27+00
-76.95952362,38.92692669,89546,Ward 5,"3111 Fort Lincoln Drive Northeast, Washington, District of Columbia 20018",Banneker Town Homes/Banneker Ridge at Fort Lincoln,Completed 2015 to Date,DMPED DHCD,5,38.92691889,-76.95952134,0,3,0,2,0,,312247,403509.95,139894.3,3111 FORT LINCOLN DRIVE NE,2024/02/05 05:00:27+00
-76.99720258,38.86099249,89547,Ward 8,"1200 Sumner Road Southeast, Washington, District of Columbia 20020",Barry Farm - Onsite Building 1B (The Asberry),Under Construction,DMPED DCHFA DHCD OP,108,38.86098471,-76.9972003,33,44,21,10,0,,149820,400242.99,132574.31,1200 SUMNER ROAD SE,2024/02/05 05:00:27+00
-77.02820811,38.96417441,89548,Ward 4,"6100 Georgia Avenue Northwest, Washington, District of Columbia 20011",Beacon Center,Completed 2015 to Date,DCHA DCHFA DHCD,99,38.96457855,-77.02812532,18,0,81,0,0,,253200,397555.52,144028.73,6100 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-77.00777485,38.95632092,89549,Ward 4,"5422 Blair Road Northeast, Washington, District of Columbia 20011",Blair Road Project,Completed 2015 to Date,DCHA DHCD,8,38.95627895,-77.00777314,8,0,0,0,0,,8937,399326.31,143156.57,5422 BLAIR ROAD NE,2024/02/05 05:00:27+00
-76.99195936,38.85953811,89550,Ward 8,"2620 Bowen Road Southeast, Washington, District of Columbia 20020",Bowen Flats,Completed 2015 to Date,DCHFA DHCD,41,38.85953066,-76.99195708,0,9,32,0,0,,307502,400698.07,132412.89,2620 BOWEN ROAD SE,2024/02/05 05:00:27+00
-76.97984206,38.86309596,89551,Ward 8,"1720 W Street Southeast, Washington, District of Columbia 20020",Buxton Condominium,Completed 2015 to Date,DHCD,24,38.86308851,-76.97983978,0,10,0,14,0,,57175,401749.68,132808,1720 W STREET SE,2024/02/05 05:00:27+00
-76.99059849,38.86336469,89552,Ward 8,"2228 Martin Luther King Jr Avenue Southeast, Washington, District of Columbia 20020",Maple View Flats (Big K),Completed 2015 to Date,DCHFA DHCD,114,38.86335691,-76.99059621,0,17,97,0,0,,49963,400816.14,132837.68,2228 MARTIN LUTHER KING JR AVENUE SE,2024/02/05 05:00:27+00
-77.01630189,38.87229811,89553,Ward 6,"325 P Street Southwest, Washington, District of Columbia 20024",Channel Square,Completed 2015 to Date,DHCD,60,38.87229033,-77.01629961,0,0,30,30,0,,276559,398585.56,133829.44,325 P STREET SW,2024/02/05 05:00:27+00
-76.99254839,38.86022369,89554,Ward 8,"2500 Sayles Place Southeast, Washington, District of Columbia 20020",City Homes at Sheridan Station 2c,Completed 2015 to Date,DCHA,20,38.86021624,-76.99254611,0,0,20,0,0,,308348,400646.94,132488.99,2500 SAYLES PLACE SE,2024/02/05 05:00:27+00
-77.03313757,38.96060675,89555,Ward 4,"5807 14th Street Northwest, Washington, District of Columbia 20011",Concord Apartments,Completed 2015 to Date,DHCD,78,38.96059929,-77.03313527,0,0,78,0,0,,285270,397128.16,143632.83,5807 14TH STREET NW,2024/02/05 05:00:27+00
-77.03021781,38.94846755,89556,Ward 4,"4800 Arkansas Avenue Northwest, Washington, District of Columbia 20011",Cornerstone Community Supportive Housing,Completed 2015 to Date,DCHA DHCD,7,38.94846009,-77.03021552,5,2,0,0,0,,255160,397380.77,142285.18,4800 ARKANSAS AVENUE NW,2024/02/05 05:00:27+00
-77.00829374,38.905198,89557,Ward 6,"1133 North Capitol Street Northeast, Washington, District of Columbia 20002",DCHA Headquarters - Phase 1,Under Construction,DCHA,86,38.90519022,-77.00829145,43,0,43,0,0,,149791,399280.82,137481.49,1133 NORTH CAPITOL STREET NE,2024/02/05 05:00:27+00
-76.93091179,38.87648592,89558,Ward 7,"5078 Benning Road Southeast, Washington, District of Columbia 20019",Delta Commons (Partner Arms 4),Completed 2015 to Date,DCHA DHCD,36,38.87647629,-76.93088522,12,0,24,0,0,,278556,405995.15,134296.46,5078 BENNING ROAD SE,2024/02/05 05:00:27+00
-76.98344256,38.90069655,89559,Ward 5,"808 Bladensburg Road Northeast, Washington, District of Columbia 20002",Delta Towers,Completed 2015 to Date,DCHFA DHCD,179,38.90068876,-76.98344028,179,0,0,0,0,,316453,401436.44,136981.89,808 BLADENSBURG ROAD NE,2024/02/05 05:00:27+00
-76.91224756,38.89486032,89560,Ward 7,"414 Eastern Avenue Northeast, Washington, District of Columbia 20019",Eden Place - Phase I,Completed 2015 to Date,DMPED DHCD,29,38.89485286,-76.9122453,6,0,3,20,0,,26187,407612.73,136337.55,414 EASTERN AVENUE NE,2024/02/05 05:00:27+00
-76.91220205,38.89483443,89561,Ward 7,"400 Eastern Ave NE, Washington, District of Columbia 20019",Eden Place - Phase II,Pipeline,DMPED,5,38.89482697,-76.9121998,0,2,0,3,9,,28320,407616.68,136334.68,400 EASTERN AVENUE NE,2024/02/05 05:00:27+00
-76.99662762,38.92461518,89562,Ward 5,"625 Edgewood Street Northeast, Washington, District of Columbia 20017",Edgewood Terrace I,Completed 2015 to Date,DCHFA,292,38.92460772,-76.99662534,0,0,202,90,0,,289575,400292.63,139636.93,625 EDGEWOOD STREET NE,2024/02/05 05:00:27+00
-77.02517606,38.93953036,89563,Ward 4,"3930 Georgia Ave NW, Washington, District of Columbia 20011",Fahrenheit Condominiums,Completed 2015 to Date,DHCD,3,38.93943419,-77.02509369,0,0,0,3,0,,284807,397817.54,141292.94,3930 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-76.95808107,38.93016278,89564,Ward 5,"3043 Bladensburg Road Northeast, Washington, District of Columbia 20018",Fort Lincoln City Homes,Pipeline,DMPED,6,38.93015532,-76.95807879,0,3,0,3,0,,41234,403634.87,140253.59,3043 BLADENSBURG ROAD NE,2024/02/05 05:00:27+00
-76.95150607,38.92489361,89565,Ward 5,"3750 Jamison Street Northeast, Washington, District of Columbia 20018",Fort Lincoln Multifamily - Reserves at Dakota Crossing and The Jamison at Dakota Crossing,Completed 2015 to Date,DMPED DHCD OP,38,38.92488582,-76.9515038,0,20,0,18,0,8-Jun,314268,404205.28,139668.95,3750 JAMISON STREET NE,2024/02/05 05:00:27+00
-76.97850503,38.85540874,89566,Ward 8,"1808 Gainesville Street Southeast, Washington, District of Columbia 20020",Gainesville Court,Completed 2015 to Date,DHCD,12,38.85566,-76.981961,0,6,5,1,7,,306510,401865.92,131954.69,1808 GAINESVILLE STREET SE,2024/02/05 05:00:27+00
-77.00054935,38.9074857,89567,Ward 5,"340 Florida Avenue Northeast, Washington, District of Columbia 20002",The Edison at Union Market,Completed 2015 to Date,DMPED OP,38,38.907564,-77.00065072,0,0,0,38,0,06-40C,287853,399952.55,137735.41,340 FLORIDA AVENUE NE,2024/02/05 05:00:27+00
-76.9641369,38.88008718,89568,Ward 7,"3009 G Street Southeast, Washington, District of Columbia 20019",HFH Transition House,Completed 2015 to Date,DHCD,7,38.8800794,-76.96413462,7,0,0,0,0,,42364,403111.97,134694.57,3009 G STREET SE,2024/02/05 05:00:27+00
-76.9999827,38.83121926,89569,Ward 8,"400 Atlantic Street Southeast, Washington, District of Columbia 20032",Highland Dwellings,Completed 2015 to Date,DCHA DCHFA,208,38.83121148,-76.99998042,208,0,0,0,0,,290742,400001.7,129269.27,400 ATLANTIC STREET SE,2024/02/05 05:00:27+00
-76.97649534,38.8857493,89570,Ward 7,"1900 C Street Southeast, Washington, District of Columbia 20003",Hill East Phase I - The Ethel (Parcel F-1),Completed 2015 to Date,DMPED OP,100,38.88574152,-76.97649306,100,0,0,0,0,16-03,314741,402039.49,135322.76,1900 C STREET SE,2024/02/05 05:00:27+00
-76.99540437,38.88586022,89571,Ward 6,"777 C St SE, Washington, District of Columbia 20003",Hine Junior High School (North LIHTC Residential),Completed 2015 to Date,DMPED DCHFA OP,46,38.88513446,-76.99592909,5,0,29,12,0,24-Nov,311940,400398.92,135334.82,777 C STREET SE,2024/02/05 05:00:27+00
-77.02705952,38.92791139,89572,Ward 1,"3003 11th St NW, Washington, District of Columbia 20001",Hope and a Home Scattered Sites II,Completed 2015 to Date,DHCD,14,38.92790393,-77.02705722,14,0,0,0,0,,231227,397653.87,140003.18,3003 11TH STREET NW,2024/02/05 05:00:27+00
-77.01413214,38.89811976,89573,Ward 2,"200 G Street Northwest, Washington, District of Columbia 20001",Capitol Crossing,Pipeline,DMPED OP,50,38.89811197,-77.01412985,0,0,0,50,0,08-34L,314745,398774.29,136695.81,200 G STREET NW,2024/02/05 05:00:27+00
-76.99322788,38.92155301,89574,Ward 5,"2401 Washington Place Northeast, Washington, District of Columbia 20018",Israel Manor Senior Residences,Completed 2015 to Date,DHCD,47,38.92154522,-76.9932256,30,10,7,0,0,,309338,400587.46,139297.02,2401 WASHINGTON PLACE NE,2024/02/05 05:00:27+00
-77.0344114,38.93654941,89575,Ward 1,"1498 Spring Place Northwest, Washington, District of Columbia 20010",Kara House,Completed 2015 to Date,DHCD,10,38.93657238,-77.03447902,2,7,0,1,0,,234805,397016.75,140962.29,1498 SPRING PLACE NW,2024/02/05 05:00:27+00
-76.93597543,38.91085728,89576,Ward 7,"1516 Kenilworth Avenue Northeast, Washington, District of Columbia 20019",Kenilworth Courts Phase 2 and 3,Pipeline,DCHA OP,256,38.91037803,-76.93642717,0,172,84,0,0,15-21,290477,405553.09,138111.63,1516 KENILWORTH AVENUE NE,2024/02/05 05:00:27+00
-76.96610211,38.92405053,89577,Ward 5,"2615 Bladensburg Rd NE, Washington, District of Columbia 20018",Langdon Lofts,Completed 2015 to Date,DCHA DCHFA DHCD,33,38.92412243,-76.96608388,5,0,28,0,0,,149319,402939.64,139574.79,2615 BLADENSBURG ROAD NE,2024/02/05 05:00:27+00
-77.02217957,38.91345937,89578,Ward 6,"1730 7th Street Northwest, Washington, District of Columbia 20001",Lincoln Westmoreland,Completed 2015 to Date,DCHFA,108,38.91345191,-77.02217728,0,108,0,0,0,,279356,398076.62,138398.77,1730 7TH STREET NW,2024/02/05 05:00:27+00
-76.97228579,38.85504385,89579,Ward 8,"2306 Hartford Street Southeast, Washington, District of Columbia 20020",Maplewood Courts,Completed 2015 to Date,DHCD,94,38.85503641,-76.97228352,10,84,0,0,0,,286806,402405.75,131914.33,2306 HARTFORD STREET SE,2024/02/05 05:00:27+00
-77.01876266,38.97611394,89580,Ward 4,"7051 Spring Place Northwest, Washington, District of Columbia 20012",Metro Village,Completed 2015 to Date,DCHFA DHCD,120,38.97649172,-77.01895423,0,0,120,0,0,,285374,398374.39,145353.92,7051 SPRING PLACE NW,2024/02/05 05:00:27+00
-76.95086473,38.90117925,89581,Ward 7,"3614 Grant Place Northeast, Washington, District of Columbia 20019",MetroTowns @ Parkside,Completed 2015 to Date,DCHA DHCD,94,38.90117146,-76.95086246,42,0,0,52,0,,309205,404262.31,137036.49,3614 GRANT PLACE NE,2024/02/05 05:00:27+00
-77.02997869,38.92025261,89582,Ward 1,"1300 Florida Ave NW, Washington, District of Columbia 20009",Miriam's House (N Street Village),Completed 2015 to Date,DCHA DHCD,25,38.92026164,-77.03000223,25,0,0,0,0,,240293,397400.47,139153.07,1300 FLORIDA AVENUE NW,2024/02/05 05:00:27+00
-76.99704317,38.93206488,89583,Ward 5,"625 Monroe Street Northeast, Washington, District of Columbia 20017","Monroe Street Market -  Brookland Works, Cornerstone, Portland Flats",Completed 2015 to Date,,51,38.93205742,-76.99704088,0,0,0,51,0,,309938,400256.57,140463.91,625 MONROE STREET NE,2024/02/05 05:00:27+00
-77.02512718,38.90590131,89584,Ward 6,"927 M Street Northwest, Washington, District of Columbia 20001",NCCLT Scattered Sites,Completed 2015 to Date,DHCD,6,38.91280155,-77.02508362,6,0,0,0,0,,239763,397820.75,137559.83,927 M STREET NW,2024/02/05 05:00:27+00
-77.0086443,38.90300174,89585,Ward 6,"1005 North Capitol Street Northeast, Washington, District of Columbia 20002",North Capitol Commons,Completed 2015 to Date,DMPED DCHA DCHFA DHCD,124,38.90299395,-77.00864201,17,13,94,0,0,,310452,399250.39,137237.69,1005 NORTH CAPITOL STREET NE,2024/02/05 05:00:27+00
-77.00990261,38.90354566,89586,Ward 6,"2 L Street Northwest, Washington, District of Columbia 20001",Northwest One - Phase 1,Completed 2015 to Date,DMPED DCHA DCHFA DHCD,150,38.90353787,-77.00990033,77,0,73,0,0,,300442,399141.25,137298.08,2 L STREET NW,2024/02/05 05:00:27+00
-76.98607517,38.90541872,89587,Ward 5,"1256 Owen Place Northeast, Washington, District of Columbia 20002",Owen House,Completed 2015 to Date,DCHA DHCD,4,38.90541126,-76.98607289,4,0,0,0,0,,69542,401208,137506.05,1256 OWEN PLACE NE,2024/02/05 05:00:27+00
-77.02164138,38.91285213,89588,Ward 6,"1707 7th Street NW, Washington, District of Columbia 20001",Parcel 42,Under Construction,DMPED DHCD,108,38.91287832,-77.02151538,9,41,52,6,0,,334861,398123.28,138331.35,1707 7TH STREET NW,2024/02/05 05:00:27+00
-77.02274793,38.93271617,89589,Ward 1,"610 Park Road Northwest, Washington, District of Columbia 20010",Park Morton - Onsite Phase 1,Under Construction,DMPED DCHFA DHCD OP,142,38.93276032,-77.0219841,31,24,48,39,0,16-12,228839,398027.86,140536.45,610 PARK ROAD NW,2024/02/05 05:00:27+00
-76.98681138,38.85068812,89590,Ward 8,"2841 Robinson Place Southeast, Washington, District of Columbia 20020",Parkway Overlook,Completed 2015 to Date,DCHA DCHFA DHCD,220,38.85068067,-76.98680911,11,209,0,0,0,,45641,401145.02,131430.53,2841 ROBINSON PLACE SE,2024/02/05 05:00:27+00
-77.0272223,38.95644998,89591,Ward 4,"935 Kennedy Street Northwest, Washington, District of Columbia 20011",Partner Arms 1,Completed 2015 to Date,DCHA DHCD,14,38.95644218,-77.02722,14,0,0,0,0,,254535,397640.7,143171.22,935 KENNEDY STREET NW,2024/02/05 05:00:27+00
-77.02431983,38.911757,89592,Ward 6,"901 Rhode Island Ave NW, Washington, District of Columbia 20001",Phyllis Wheatley,Completed 2015 to Date,DCHA DHCD,84,38.91174954,-77.02431754,84,0,0,0,0,,243262,397890.95,138209.84,901 RHODE ISLAND AVENUE NW,2024/02/05 05:00:27+00
-76.91074422,38.89314795,89593,Ward 7,"323 63rd Street Northeast, Washington, District of Columbia 20019","Pleasant Park Cooperative, Inc.",Completed 2015 to Date,DHCD,40,38.89314049,-76.91074197,14,19,3,4,1,,148655,407743.33,136147.59,323 63RD STREET NE,2024/02/05 05:00:27+00
-77.01143149,38.8801214,89594,Ward 6,"64 H Street Southwest, Washington, District of Columbia 20024",Gallery 64/Museum Place - Randall School redevelopment,Completed 2015 to Date,DMPED DHCD OP,98,38.88011362,-77.01142921,0,0,6,92,0,07-13G,334683,399008.31,134697.82,64 H STREET SW,2024/02/05 05:00:27+00
-77.00057123,38.91755792,89595,Ward 5,"2005 4th Street Northeast, Washington, District of Columbia 20002","RAP, Inc. Community Based Residential Facility (fka The Summit)",Completed 2015 to Date,DHCD,38,38.91701582,-77.00028827,38,0,0,0,0,,807447,399950.66,138853.51,1957 - 2099 BLOCK OF 4TH STREET NE,2024/02/05 05:00:27+00
-76.98807202,38.90048182,89596,Ward 6,"1300 H St NE, Washington, District of Columbia 20002",RL Christian,Completed 2015 to Date,DMPED,33,38.90039266,-76.98811702,4,29,0,0,0,03-28A,286021,401034.87,136957.99,1300 H STREET NE,2024/02/05 05:00:27+00
-76.98048105,38.89565655,89597,Ward 6,"417 17th St NE, Washington, District of Columbia 20002",Rosedale Townhomes / 17 Solar (Rosedale Property Disposition),Completed 2015 to Date,DHCD,12,38.89564189,-76.98052604,0,3,6,3,0,,311020,401693.45,136422.46,417 17TH STREET NE,2024/02/05 05:00:27+00
-76.99172573,38.8462866,89598,Ward 8,"1201 Oak Drive Southeast, Washington, District of Columbia 20032",Saint Elizabeths East Campus Redevelopment Phase I,Completed 2015 to Date,DMPED DHCD,202,38.84627882,-76.99172346,19,183,0,0,0,,317136,400718.48,130941.88,1201 OAK DRIVE SE,2024/02/05 05:00:27+00
-76.99304252,38.85823952,89599,Ward 8,"2620 Sheridan Road Southeast, Washington, District of Columbia 20020",Sheridan Station - Phase III,Completed 2015 to Date,DMPED DCHA DCHFA DHCD,133,38.85823208,-76.99304024,40,0,93,0,0,,311092,400604.07,132268.73,2620 SHERIDAN ROAD SE,2024/02/05 05:00:27+00
-77.02482872,38.91955099,89600,Ward 1,"965 Florida Avenue Northwest, Washington, District of Columbia 20001",The Wren,Completed 2015 to Date,DMPED OP,132,38.9195432,-77.02482642,33,99,0,0,0,15-34,290008,397847.05,139075.05,965 FLORIDA AVENUE NW,2024/02/05 05:00:27+00
-76.9685789,38.86269981,89601,Ward 7,"2210 Town Center Drive SE, Washington, District of Columbia 20020",Skyland Town Center - Block 4,Pipeline,DMPED OP,82,38.86269202,-76.96857663,12,66,0,4,0,09-03H,313144,402727.21,132764.3,2210 TOWN CENTER DRIVE SE,2024/02/05 05:00:27+00
-76.9384933,38.89138328,89602,Ward 7,"4414 Benning Rd NE, Washington, District of Columbia 20019",The Conway Center,Completed 2015 to Date,DCHA DCHFA DHCD,178,38.89106689,-76.93808314,162,16,0,0,0,,288206,405336.17,135949.71,4414 BENNING ROAD NE,2024/02/05 05:00:27+00
